stat_id,city_id,stat_date,avg_pm_cn1,avg_pm_cn2,avg_pm_cn3,avg_pm_us,avg_pm,max_pm,min_pm,aqi_level
4151,4,2013-06-21,24.304347,22.727272,,24.304347,23.515809,24.304347,22.727272,1
4152,5,2015-12-11,83.4,91.9,,95.1,87.65,95.1,83.4,3
4153,1,2015-09-18,87.125,25.0,86.166666,73.041666,66.097222,87.125,25.0,2
4154,2,2013-01-26,145.541666,142.458333,,142.458333,143.999999,145.541666,142.458333,4
4155,3,2015-07-16,60.791666,54.0,,62.416666,57.395833,62.416666,54.0,2
4156,4,2012-07-30,62.541666,,,62.541666,62.541666,62.541666,62.541666,2
4157,5,2015-05-14,33.75,31.041666,,35.875,32.395833,35.875,31.041666,1
4158,1,2013-01-20,84.541666,,86.666666,107.25,85.604166,107.25,84.541666,3
4159,2,2015-07-10,21.583333,17.125,,21.583333,19.354166,21.583333,17.125,1
4160,4,2013-03-29,68.7,50.458333,,68.7,59.579166,68.7,50.458333,2
4161,5,2015-09-19,40.818181,34.636363,,38.272727,37.727272,40.818181,34.636363,2
4162,3,2013-06-15,69.458333,37.142857,,71.25,53.300595,71.25,37.142857,2
4163,3,2015-04-24,47.666666,42.708333,,54.363636,45.187499,54.363636,42.708333,2
4164,4,2015-12-05,22.458333,23.875,,22.458333,23.166666,23.875,22.458333,1
4165,5,2014-10-28,159.5,148.416666,,160.958333,153.958333,160.958333,148.416666,5
4166,4,2014-10-22,28.166666,33.5,,28.166666,30.833333,33.5,28.166666,1
4167,4,2015-07-22,18.545454,29.833333,,18.545454,24.189393,29.833333,18.545454,1
4168,1,2013-05-25,76.583333,75.083333,58.875,63.833333,70.180555,76.583333,58.875,2
4169,2,2015-11-15,114.916666,110.458333,,102.125,112.687499,114.916666,102.125,3
4170,5,2013-06-27,73.6,46.809523,,54.3,60.204761,73.6,46.809523,2
4171,2,2013-05-31,41.416666,43.260869,,38.454545,42.338767,43.260869,38.454545,2
4172,3,2015-11-21,62.875,62.0,,81.125,62.4375,81.125,62.0,2
4173,4,2014-07-30,57.583333,62.166666,,57.583333,59.874999,62.166666,57.583333,2
4174,1,2013-08-17,41.375,45.416666,41.708333,38.875,42.833333,45.416666,38.875,2
4175,1,2014-09-26,134.5,129.541666,123.791666,140.291666,129.277777,140.291666,123.791666,4
4176,1,2015-06-26,110.0,92.208333,102.25,76.0,101.486111,110.0,76.0,3
4177,1,2013-11-15,116.791666,109.166666,100.291666,118.375,108.749999,118.375,100.291666,3
4178,3,2015-02-10,135.166666,137.708333,,160.25,136.437499,160.25,135.166666,4
4179,4,2014-03-22,62.782608,62.458333,,62.782608,62.62047,62.782608,62.458333,2
4180,5,2013-07-11,44.5,29.958333,,26.708333,37.229166,44.5,26.708333,2
4181,1,2013-02-07,9.125,,9.125,12.666666,9.125,12.666666,9.125,1
4182,1,2013-06-29,109.166666,107.5,104.791666,104.416666,107.152777,109.166666,104.416666,3
4183,2,2013-05-28,72.428571,61.4375,,54.0,66.933035,72.428571,54.0,2
4184,2,2015-12-19,32.173913,33.833333,,37.5,33.003623,37.5,32.173913,1
4185,3,2015-11-18,62.782608,55.833333,,63.333333,59.30797,63.333333,55.833333,2
4186,5,2013-02-25,91.90909,76.782608,,,84.345849,91.90909,76.782608,3
4187,1,2013-06-06,142.5,150.954545,136.375,153.75,143.276515,153.75,136.375,4
4188,2,2013-10-14,24.291666,28.782608,,28.208333,26.537137,28.782608,24.291666,1
4189,2,2015-03-11,43.333333,44.291666,,47.333333,43.812499,47.333333,43.333333,2
4190,5,2013-02-02,46.5,54.958333,,,50.729166,54.958333,46.5,2
4191,2,2014-01-25,107.666666,107.125,,95.583333,107.395833,107.666666,95.583333,3
4192,2,2014-08-05,40.0,39.545454,,29.260869,39.772727,40.0,29.260869,2
4193,5,2014-05-02,47.875,50.333333,,35.454545,49.104166,50.333333,35.454545,2
4194,2,2014-01-02,90.333333,125.916666,,92.695652,108.124999,125.916666,90.333333,3
4195,1,2013-07-16,22.5,21.458333,21.916666,26.625,21.958333,26.625,21.458333,1
4196,3,2014-09-09,47.291666,47.347826,,63.125,47.319746,63.125,47.291666,2
4197,3,2015-06-09,38.458333,31.916666,,45.291666,35.187499,45.291666,31.916666,2
4198,4,2014-08-08,27.708333,42.958333,,27.708333,35.333333,42.958333,27.708333,2
4199,4,2015-05-08,16.5,24.791666,,16.5,20.645833,24.791666,16.5,1
4200,3,2013-08-26,45.75,49.708333,,44.291666,47.729166,49.708333,44.291666,2
4201,5,2015-05-17,65.666666,58.458333,,69.190476,62.062499,69.190476,58.458333,2
4202,2,2013-09-27,19.045454,18.913043,,20.208333,18.979248,20.208333,18.913043,1
4203,2,2014-03-19,63.541666,79.208333,,68.708333,71.374999,79.208333,63.541666,2
4204,2,2014-12-04,87.47619,89.833333,,94.25,88.654761,94.25,87.47619,3
4205,3,2014-05-10,43.458333,36.041666,,47.25,39.749999,47.25,36.041666,2
4206,5,2013-09-05,39.333333,35.125,,48.541666,37.229166,48.541666,35.125,2
4207,2,2014-06-11,29.714285,30.391304,,28.041666,30.052794,30.391304,28.041666,1
4208,3,2013-01-15,228.333333,234.611111,,249.222222,231.472222,249.222222,228.333333,5
4209,1,2014-03-13,22.416666,21.625,22.458333,22.25,22.166666,22.458333,21.625,1
4210,1,2014-09-06,143.291666,140.083333,125.541666,134.583333,136.305555,143.291666,125.541666,4
4211,1,2015-06-06,31.5,15.0,26.0,22.833333,24.166666,31.5,15.0,1
4212,2,2014-02-12,22.545454,26.173913,,31.0,24.359683,31.0,22.545454,1
4213,2,2013-05-05,49.333333,44.826086,,49.75,47.079709,49.75,44.826086,2
4214,3,2015-10-31,18.041666,16.083333,,23.041666,17.062499,23.041666,16.083333,1
4215,4,2012-07-13,19.75,,,19.75,19.75,19.75,19.75,1
4216,4,2013-04-13,109.5,80.117647,,109.5,94.808823,109.5,80.117647,3
4217,4,2013-10-06,57.5,,,57.5,57.5,57.5,57.5,2
4218,4,2014-12-30,80.833333,106.304347,,80.833333,93.56884,106.304347,80.833333,3
4219,4,2015-09-30,66.470588,62.5,,66.470588,64.485294,66.470588,62.5,2
4220,5,2013-03-12,64.904761,61.958333,,,63.431547,64.904761,61.958333,2
4221,5,2015-10-03,24.708333,19.833333,,24.708333,22.270833,24.708333,19.833333,1
4222,3,2014-02-18,97.25,91.458333,,80.833333,94.354166,97.25,80.833333,3
4223,3,2014-11-03,40.416666,37.916666,,46.583333,39.166666,46.583333,37.916666,2
4224,1,2014-08-22,65.304347,59.208333,55.041666,58.208333,59.851448,65.304347,55.041666,2
4225,2,2015-09-27,30.375,26.041666,,26.083333,28.208333,30.375,26.041666,1
4226,3,2015-08-26,47.333333,40.541666,,52.454545,43.937499,52.454545,40.541666,2
4227,4,2014-05-19,38.541666,38.166666,,38.541666,38.354166,38.541666,38.166666,2
4228,5,2014-04-18,32.958333,34.227272,,34.041666,33.592802,34.227272,32.958333,1
4229,1,2013-03-14,101.375,105.73913,90.375,112.782608,99.163043,112.782608,90.375,3
4230,1,2015-12-13,189.791666,,201.541666,188.125,195.666666,201.541666,188.125,5
4231,2,2015-09-04,76.708333,68.666666,,58.458333,72.687499,76.708333,58.458333,2
4232,3,2014-01-31,455.826086,434.173913,,389.608695,444.999999,455.826086,389.608695,6
4233,4,2013-02-19,41.625,45.125,,41.625,43.375,45.125,41.625,2
4234,5,2015-08-09,49.875,34.458333,,,42.166666,49.875,34.458333,2
4235,4,2012-12-22,24.791666,,,24.791666,24.791666,24.791666,24.791666,1
4236,4,2014-10-05,42.5,51.041666,,42.5,46.770833,51.041666,42.5,2
4237,4,2011-12-30,69.208333,,,69.208333,69.208333,69.208333,69.208333,2
4238,4,2015-11-24,37.583333,41.958333,,37.583333,39.770833,41.958333,37.583333,2
4239,5,2014-09-04,34.5,28.833333,,36.47619,31.666666,36.47619,28.833333,1
4240,2,2013-06-12,133.916666,127.333333,,110.166666,130.624999,133.916666,110.166666,4
4241,3,2015-12-02,65.136363,60.75,,79.5,62.943181,79.5,60.75,2
4242,1,2014-01-19,119.217391,101.041666,114.666666,124.75,111.641907,124.75,101.041666,3
4243,1,2014-07-09,23.125,30.041666,20.75,24.625,24.638888,30.041666,20.75,1
4244,3,2015-12-25,106.375,74.5,,104.958333,90.4375,106.375,74.5,3
4245,5,2013-01-18,252.541666,272.0,,,262.270833,272.0,252.541666,6
4246,5,2014-08-17,74.0,65.75,,71.083333,69.875,74.0,65.75,2
4247,2,2014-12-27,25.333333,24.782608,,27.958333,25.05797,27.958333,24.782608,1
4248,3,2014-11-26,70.956521,79.25,,101.041666,75.10326,101.041666,70.956521,3
4249,4,2013-12-14,73.681818,77.714285,,73.681818,75.698051,77.714285,73.681818,3
4250,5,2014-11-09,125.083333,120.083333,,127.625,122.583333,127.625,120.083333,4
4251,1,2015-08-14,59.25,59.333333,52.583333,58.458333,57.055555,59.333333,52.583333,2
4252,3,2013-10-23,114.916666,110.041666,,71.058823,112.479166,114.916666,71.058823,3
4253,4,2013-09-22,50.75,56.863636,,50.75,53.806818,56.863636,50.75,2
4254,1,2013-04-01,85.5,90.458333,82.75,95.666666,86.236111,95.666666,82.75,3
4255,3,2014-03-02,56.583333,46.125,,49.083333,51.354166,56.583333,46.125,2
4256,4,2014-04-29,128.5,67.291666,,128.5,97.895833,128.5,67.291666,3
4257,4,2015-01-29,68.5,63.708333,,68.5,66.104166,68.5,63.708333,2
4258,5,2014-03-28,98.238095,90.095238,,86.285714,94.166666,98.238095,86.285714,3
4259,2,2014-11-20,28.869565,34.875,,34.458333,31.872282,34.875,28.869565,1
4260,2,2015-08-20,48.173913,38.782608,,38.304347,43.47826,48.173913,38.304347,2
4261,4,2014-02-01,49.666666,53.571428,,49.666666,51.619047,53.571428,49.666666,2
4262,1,2013-05-22,101.625,74.0,62.708333,62.708333,79.444444,101.625,62.708333,3
4263,1,2014-12-21,11.958333,20.958333,18.166666,20.541666,17.027777,20.958333,11.958333,1
4264,1,2015-09-21,97.833333,112.0,93.333333,79.708333,101.055555,112.0,79.708333,3
4265,2,2015-11-12,58.875,61.166666,,59.0,60.020833,61.166666,58.875,2
4266,3,2014-04-23,108.4,56.666666,,75.041666,82.533333,108.4,56.666666,3
4267,3,2015-01-23,197.818181,215.40909,,225.090909,206.613635,225.090909,197.818181,5
4268,5,2013-12-20,51.166666,48.40909,,57.217391,49.787878,57.217391,48.40909,2
4269,5,2015-11-24,41.45,42.5,,51.05,41.975,51.05,41.45,2
4270,2,2013-08-06,54.125,60.636363,,43.166666,57.380681,60.636363,43.166666,2
4271,4,2013-12-31,78.625,98.458333,,78.625,88.541666,98.458333,78.625,3
4272,4,2014-06-23,45.727272,24.291666,,45.727272,35.009469,45.727272,24.291666,2
4273,1,2014-11-14,29.75,53.086956,43.125,46.166666,41.987318,53.086956,29.75,2
4274,5,2014-07-10,42.68421,29.625,,15.153846,36.154605,42.68421,15.153846,2
4275,1,2015-06-20,25.333333,18.541666,23.75,24.375,22.541666,25.333333,18.541666,1
4276,4,2012-10-28,34.75,,,34.75,34.75,34.75,34.75,1
4277,5,2015-02-16,198.416666,161.875,,181.375,180.145833,198.416666,161.875,5
4278,5,2015-07-02,19.869565,18.0,,20.68421,18.934782,20.68421,18.0,1
4279,1,2014-04-17,94.666666,128.333333,97.125,118.75,106.708333,128.333333,94.666666,3
4280,5,2014-02-24,280.95,253.380952,,228.809523,267.165476,280.95,228.809523,6
4281,2,2013-01-09,84.210526,91.526315,,100.166666,87.86842,100.166666,84.210526,3
4282,5,2014-02-01,127.7,104.8,,104.823529,116.25,127.7,104.8,4
4283,1,2015-04-09,176.708333,184.25,174.958333,166.75,178.638888,184.25,166.75,5
4284,3,2013-09-16,144.526315,167.222222,,141.421052,155.874268,167.222222,141.421052,5
4285,4,2012-08-17,38.708333,,,38.708333,38.708333,38.708333,38.708333,2
4286,4,2015-08-26,56.0,58.0,,56.0,57.0,58.0,56.0,2
4287,5,2014-07-27,142.708333,133.791666,,143.75,138.249999,143.75,133.791666,4
4288,5,2015-04-27,63.833333,57.916666,,64.416666,60.874999,64.416666,57.916666,2
4289,4,2015-12-31,51.5,49.47826,,51.5,50.48913,51.5,49.47826,2
4290,3,2013-04-07,67.0,64.4,,,65.7,67.0,64.4,2
4291,3,2013-05-11,87.095238,69.0,,55.333333,78.047619,87.095238,55.333333,3
4292,3,2013-11-04,46.083333,52.541666,,67.666666,49.312499,67.666666,46.083333,2
4293,4,2015-11-01,9.541666,10.958333,,9.541666,10.249999,10.958333,9.541666,1
4294,5,2015-04-10,94.625,86.208333,,94.041666,90.416666,94.625,86.208333,3
4295,3,2013-02-19,56.863636,50.208333,,53.625,53.535984,56.863636,50.208333,2
4296,4,2012-10-05,56.416666,,,56.416666,56.416666,56.416666,56.416666,2
4297,4,2013-07-05,21.5,,,21.5,21.5,21.5,21.5,1
4298,4,2014-11-09,32.125,31.083333,,32.125,31.604166,32.125,31.083333,1
4299,4,2015-08-09,32.416666,39.708333,,32.416666,36.062499,39.708333,32.416666,2
4300,4,2014-04-12,40.166666,52.208333,,40.166666,46.187499,52.208333,40.166666,2
4301,4,2015-01-12,31.458333,34.75,,31.458333,33.104166,34.75,31.458333,1
4302,1,2014-06-05,68.125,69.666666,61.571428,67.869565,66.454364,69.666666,61.571428,2
4303,1,2015-03-05,137.125,116.25,113.583333,112.291666,122.319444,137.125,112.291666,4
4304,1,2015-08-31,29.666666,46.0,24.5,28.208333,33.388888,46.0,24.5,1
4305,2,2013-02-13,,89.208333,,97.083333,89.208333,97.083333,89.208333,3
4306,3,2015-08-03,34.75,35.833333,,39.375,35.291666,39.375,34.75,2
4307,4,2015-04-04,11.5,24.25,,11.5,17.875,24.25,11.5,1
4308,5,2014-03-05,39.434782,31.565217,,35.173913,35.499999,39.434782,31.565217,2
4309,4,2012-05-02,104.791666,,,104.791666,104.791666,104.791666,104.791666,3
4310,5,2013-10-26,125.708333,118.375,,111.416666,122.041666,125.708333,111.416666,4
4311,1,2014-01-02,133.583333,153.791666,147.666666,167.625,145.013888,167.625,133.583333,4
4312,3,2013-06-01,32.642857,35.458333,,49.541666,34.050595,49.541666,32.642857,1
4313,3,2015-01-06,39.291666,47.125,,49.791666,43.208333,49.791666,39.291666,2
4314,5,2014-06-29,55.0,37.083333,,48.916666,46.041666,55.0,37.083333,2
4315,1,2013-08-23,54.272727,42.285714,53.714285,56.636363,50.090908,56.636363,42.285714,2
4316,1,2014-10-10,259.304347,322.318181,315.869565,321.086956,299.164031,322.318181,259.304347,6
4317,2,2013-04-24,106.130434,99.47826,,98.208333,102.804347,106.130434,98.208333,3
4318,3,2015-10-14,105.125,106.916666,,112.291666,106.020833,112.291666,105.125,3
4319,4,2014-09-15,31.041666,36.25,,31.041666,33.645833,36.25,31.041666,1
4320,5,2013-03-29,33.333333,33.083333,,,33.208333,33.333333,33.083333,1
4321,5,2013-04-19,59.916666,50.916666,,,55.416666,59.916666,50.916666,2
4322,1,2015-10-25,29.826086,47.0,31.608695,30.260869,36.144927,47.0,29.826086,2
4323,2,2015-05-05,21.130434,22.0,,23.333333,21.565217,23.333333,21.130434,1
4324,3,2014-06-17,47.333333,53.95238,,59.375,50.642856,59.375,47.333333,2
4325,3,2015-03-17,54.875,55.166666,,73.875,55.020833,73.875,54.875,2
4326,5,2013-11-16,95.291666,86.791666,,87.708333,91.041666,95.291666,86.791666,3
4327,1,2015-10-02,29.875,,25.708333,23.083333,27.791666,29.875,23.083333,1
4328,1,2013-01-26,134.5,,137.166666,161.375,135.833333,161.375,134.5,4
4329,2,2014-09-26,57.90909,62.869565,,51.625,60.389327,62.869565,51.625,2
4330,2,2015-06-26,42.791666,40.958333,,33.625,41.874999,42.791666,33.625,2
4331,2,2015-07-16,28.421052,26.541666,,27.208333,27.481359,28.421052,26.541666,1
4332,4,2014-02-18,40.916666,41.875,,40.916666,41.395833,41.875,40.916666,2
4333,4,2011-12-07,79.5,,,79.5,79.5,79.5,79.5,3
4334,5,2013-02-08,72.222222,103.521739,,,87.87198,103.521739,72.222222,3
4335,3,2013-07-22,34.625,31.0,,36.833333,32.8125,36.833333,31.0,1
4336,4,2013-02-02,97.875,83.166666,,97.875,90.520833,97.875,83.166666,3
4337,4,2015-03-23,39.458333,40.75,,39.458333,40.104166,40.75,39.458333,2
4338,1,2014-09-20,140.916666,136.541666,125.708333,138.708333,134.388888,140.916666,125.708333,4
4339,3,2013-11-27,63.208333,81.083333,,,72.145833,81.083333,63.208333,2
4340,4,2013-07-28,12.791666,19.578947,,12.791666,16.185306,19.578947,12.791666,1
4341,4,2015-06-15,12.75,20.541666,,12.75,16.645833,20.541666,12.75,1
4342,5,2014-05-16,38.25,34.541666,,46.75,36.395833,46.75,34.541666,2
4343,4,2012-03-31,28.958333,,,28.958333,28.958333,28.958333,28.958333,1
4344,5,2014-09-21,54.916666,41.791666,,44.375,48.354166,54.916666,41.791666,2
4345,5,2015-06-21,62.333333,51.166666,,60.875,56.749999,62.333333,51.166666,2
4346,1,2014-06-28,22.125,27.041666,19.916666,20.25,23.027777,27.041666,19.916666,1
4347,1,2015-03-28,58.333333,72.916666,64.5,30.666666,65.249999,72.916666,30.666666,2
4348,2,2013-07-16,28.571428,28.173913,,16.958333,28.37267,28.571428,16.958333,1
4349,2,2013-11-21,107.75,111.260869,,101.863636,109.505434,111.260869,101.863636,3
4350,3,2013-04-30,47.4,41.6,,39.4,44.5,47.4,39.4,2
4351,4,2015-10-20,45.041666,52.458333,,45.041666,48.749999,52.458333,45.041666,2
4352,5,2014-12-13,35.227272,49.40909,,49.90909,42.318181,49.90909,35.227272,2
4353,5,2015-09-13,26.75,24.125,,24.75,25.4375,26.75,24.125,1
4354,1,2014-02-05,89.291666,82.5,88.5,103.833333,86.763888,103.833333,82.5,3
4355,4,2015-12-01,50.863636,62.25,,50.863636,56.556818,62.25,50.863636,2
4356,2,2015-05-18,62.958333,55.625,,49.75,59.291666,62.958333,49.75,2
4357,3,2013-07-06,42.833333,45.833333,,44.166666,44.333333,45.833333,42.833333,2
4358,4,2013-11-14,33.0,,,33.0,33.0,33.0,33.0,1
4359,1,2014-02-28,83.375,83.583333,85.625,102.666666,84.194444,102.666666,83.375,3
4360,1,2014-11-13,20.791666,31.25,25.666666,27.043478,25.902777,31.25,20.791666,1
4361,3,2013-07-29,25.727272,23.5,,26.47619,24.613636,26.47619,23.5,1
4362,5,2014-07-09,31.875,34.375,,40.111111,33.125,40.111111,31.875,1
4363,2,2013-04-08,82.466666,75.333333,,75.0,78.899999,82.466666,75.0,3
4364,3,2015-09-03,30.833333,32.25,,43.333333,31.541666,43.333333,30.833333,1
4365,5,2015-07-01,16.956521,11.956521,,14.8125,14.456521,16.956521,11.956521,1
4366,5,2013-05-04,90.0,81.578947,,73.421052,85.789473,90.0,73.421052,3
4367,5,2015-07-24,65.315789,37.666666,,,51.491227,65.315789,37.666666,2
4368,3,2014-09-11,43.666666,51.791666,,51.208333,47.729166,51.791666,43.666666,2
4369,5,2013-05-27,41.8125,49.25,,30.9375,45.53125,49.25,30.9375,2
4370,1,2014-10-26,76.333333,80.458333,68.791666,71.5,75.194444,80.458333,68.791666,3
4371,2,2013-06-13,63.583333,68.25,,59.791666,65.916666,68.25,59.791666,2
4372,4,2013-04-11,67.5,68.117647,,67.5,67.808823,68.117647,67.5,2
4373,2,2015-06-05,75.708333,69.583333,,63.833333,72.645833,75.708333,63.833333,2
4374,3,2014-08-01,39.541666,40.791666,,52.208333,40.166666,52.208333,39.541666,2
4375,3,2015-09-26,39.291666,32.916666,,45.625,36.104166,45.625,32.916666,2
4376,5,2013-04-17,73.285714,64.538461,,,68.912087,73.285714,64.538461,2
4377,2,2013-03-21,25.913043,22.217391,,27.347826,24.065217,27.347826,22.217391,1
4378,2,2013-12-06,499.090909,488.818181,,382.875,493.954545,499.090909,382.875,6
4379,4,2014-03-01,50.291666,45.25,,50.291666,47.770833,50.291666,45.25,2
4380,5,2015-04-09,88.0,74.791666,,77.458333,81.395833,88.0,74.791666,3
4381,2,2014-06-13,89.869565,88.916666,,79.083333,89.393115,89.869565,79.083333,3
4382,4,2014-04-11,39.208333,51.208333,,39.208333,45.208333,51.208333,39.208333,2
4383,4,2012-10-12,135.166666,,,135.166666,135.166666,135.166666,135.166666,4
4384,1,2013-03-15,230.90909,239.863636,220.545454,259.90909,230.439393,259.90909,220.545454,5
4385,1,2013-09-08,111.041666,107.791666,109.041666,108.416666,109.291666,111.041666,107.791666,3
4386,1,2015-11-28,292.875,,293.291666,300.541666,293.083333,300.541666,292.875,6
4387,4,2015-04-03,17.166666,25.916666,,17.166666,21.541666,25.916666,17.166666,1
4388,1,2015-03-07,266.25,271.708333,245.0,228.041666,260.986111,271.708333,228.041666,6
4389,2,2014-05-03,33.173913,34.863636,,36.434782,34.018774,36.434782,33.173913,1
4390,2,2015-02-03,42.291666,43.25,,44.708333,42.770833,44.708333,42.291666,2
4391,4,2012-04-19,122.375,,,122.375,122.375,122.375,122.375,4
4392,4,2013-01-19,91.75,93.291666,,91.75,92.520833,93.291666,91.75,3
4393,4,2013-10-04,81.933333,,,81.933333,81.933333,81.933333,81.933333,3
4394,4,2015-12-24,44.652173,37.208333,,44.652173,40.930253,44.652173,37.208333,2
4395,1,2014-05-20,91.434782,75.826086,85.130434,89.0,84.130434,91.434782,75.826086,3
4396,1,2015-07-26,125.083333,115.625,114.541666,102.833333,118.416666,125.083333,102.833333,4
4397,3,2014-03-18,129.791666,129.0,,124.782608,129.395833,129.791666,124.782608,4
4398,3,2015-05-24,38.333333,33.708333,,40.708333,36.020833,40.708333,33.708333,2
4399,5,2014-01-16,192.833333,186.166666,,179.555555,189.499999,192.833333,179.555555,5
4400,5,2015-03-22,35.416666,33.333333,,40.086956,34.374999,40.086956,33.333333,1
4401,3,2013-01-13,285.571428,335.095238,,298.523809,310.333333,335.095238,285.571428,6
4402,3,2015-05-01,23.166666,23.833333,,32.636363,23.499999,32.636363,23.166666,1
4403,3,2015-10-13,112.583333,93.708333,,101.208333,103.145833,112.583333,93.708333,3
4404,4,2013-05-21,72.583333,72.157894,,72.583333,72.370613,72.583333,72.157894,2
4405,4,2014-11-22,82.75,81.375,,82.75,82.0625,82.75,81.375,3
4406,5,2015-12-30,170.260869,183.260869,,178.695652,176.760869,183.260869,170.260869,5
4407,3,2015-01-05,113.291666,125.583333,,144.541666,119.437499,144.541666,113.291666,4
4408,5,2013-08-19,18.826086,26.695652,,,22.760869,26.695652,18.826086,1
4409,1,2014-10-03,116.625,115.458333,112.791666,128.333333,114.958333,128.333333,112.791666,3
4410,1,2015-07-03,25.458333,15.260869,28.125,25.166666,22.948067,28.125,15.260869,1
4411,2,2013-07-23,37.571428,44.846153,,27.956521,41.20879,44.846153,27.956521,2
4412,5,2014-11-11,105.083333,85.0,,86.541666,95.041666,105.083333,85.0,3
4413,5,2015-01-31,130.666666,128.666666,,139.25,129.666666,139.25,128.666666,4
4414,5,2015-08-11,29.166666,23.208333,,,26.187499,29.166666,23.208333,1
4415,5,2014-02-03,20.166666,19.333333,,19.791666,19.749999,20.166666,19.333333,1
4416,5,2015-01-08,169.583333,156.041666,,186.541666,162.812499,186.541666,156.041666,5
4417,1,2015-02-20,159.208333,136.291666,138.083333,139.041666,144.527777,159.208333,136.291666,4
4418,3,2013-03-04,113.047619,109.047619,,97.809523,111.047619,113.047619,97.809523,3
4419,3,2014-08-24,37.5,50.916666,,64.666666,44.208333,64.666666,37.5,2
4420,5,2013-01-02,58.857142,50.571428,,,54.714285,58.857142,50.571428,2
4421,5,2014-06-22,61.166666,31.916666,,52.583333,46.541666,61.166666,31.916666,2
4422,2,2013-12-29,142.333333,145.695652,,132.875,144.014492,145.695652,132.875,4
4423,2,2014-08-18,45.652173,46.913043,,29.666666,46.282608,46.913043,29.666666,2
4424,3,2015-03-10,70.416666,74.833333,,86.375,72.624999,86.375,70.416666,2
4425,2,2014-05-26,127.73913,130.458333,,104.041666,129.098731,130.458333,104.041666,4
4426,2,2015-02-26,52.083333,54.0,,56.666666,53.041666,56.666666,52.083333,2
4427,4,2012-01-04,18.9,,,18.9,18.9,18.9,18.9,1
4428,4,2014-03-24,54.375,58.75,,54.375,56.5625,58.75,54.375,2
4429,1,2013-12-23,130.583333,146.791666,158.625,145.75,145.333333,158.625,130.583333,4
4430,3,2013-10-21,85.541666,73.958333,,63.272727,79.749999,85.541666,63.272727,3
4431,1,2013-02-28,338.764705,,322.411764,308.17647,330.588234,338.764705,308.17647,6
4432,1,2015-12-15,6.086956,6.857142,5.875,6.083333,6.273032,6.857142,5.875,1
4433,4,2013-10-27,79.0,,,79.0,79.0,79.0,79.0,3
4434,4,2014-06-16,132.95238,80.083333,,132.95238,106.517856,132.95238,80.083333,3
4435,4,2015-03-16,45.083333,37.416666,,45.083333,41.249999,45.083333,37.416666,2
4436,1,2014-08-12,23.73913,39.5,26.458333,26.083333,29.899154,39.5,23.73913,1
4437,1,2015-05-12,21.208333,35.541666,27.458333,33.833333,28.069444,35.541666,21.208333,1
4438,5,2014-03-30,80.375,83.416666,,80.791666,81.895833,83.416666,80.375,3
4439,1,2015-04-11,152.875,162.727272,156.166666,150.25,157.256312,162.727272,150.25,5
4440,3,2015-02-09,115.541666,132.875,,147.375,124.208333,147.375,115.541666,4
4441,2,2013-01-07,131.285714,145.380952,,146.55,138.333333,146.55,131.285714,4
4442,1,2015-06-22,101.541666,88.583333,95.166666,82.583333,95.097221,101.541666,82.583333,3
4443,2,2013-01-30,193.608695,192.0,,176.782608,192.804347,193.608695,176.782608,5
4444,2,2015-10-30,29.416666,28.5,,31.208333,28.958333,31.208333,28.5,1
4445,3,2013-11-25,74.75,72.916666,,44.0,73.833333,74.75,44.0,2
4446,4,2013-06-02,25.291666,29.8,,25.291666,27.545833,29.8,25.291666,1
4447,4,2014-01-10,72.5,75.333333,,72.5,73.916666,75.333333,72.5,2
4448,5,2014-11-05,74.75,60.458333,,66.875,67.604166,74.75,60.458333,2
4449,5,2015-02-18,69.541666,79.166666,,86.347826,74.354166,86.347826,69.541666,2
4450,1,2013-06-30,183.230769,176.538461,170.846153,165.384615,176.871794,183.230769,165.384615,5
4451,2,2014-10-09,26.363636,23.043478,,24.75,24.703557,26.363636,23.043478,1
4452,3,2013-02-17,102.041666,106.541666,,108.541666,104.291666,108.541666,102.041666,3
4453,3,2014-06-10,42.583333,40.375,,60.125,41.479166,60.125,40.375,2
4454,3,2015-11-17,50.208333,45.083333,,57.958333,47.645833,57.958333,45.083333,2
4455,4,2013-06-25,27.761904,29.4375,,27.761904,28.599702,29.4375,27.761904,1
4456,4,2014-10-18,79.5,72.90909,,79.5,76.204545,79.5,72.90909,3
4457,5,2013-02-26,120.652173,106.666666,,,113.659419,120.652173,106.666666,3
4458,5,2015-11-26,35.954545,35.590909,,43.090909,35.772727,43.090909,35.590909,2
4459,4,2012-06-10,26.708333,,,26.708333,26.708333,26.708333,26.708333,1
4460,4,2015-06-17,14.875,21.666666,,14.875,18.270833,21.666666,14.875,1
4461,2,2015-01-22,130.375,128.25,,132.458333,129.3125,132.458333,128.25,4
4462,2,2014-03-12,35.47619,36.818181,,32.608695,36.147185,36.818181,32.608695,2
4463,4,2015-08-28,37.083333,42.208333,,37.083333,39.645833,42.208333,37.083333,2
4464,1,2013-02-14,89.863636,,67.782608,70.304347,78.823122,89.863636,67.782608,3
4465,1,2013-04-19,49.095238,50.333333,50.391304,54.391304,49.939958,54.391304,49.095238,2
4466,2,2014-12-20,55.826086,56.875,,58.041666,56.350543,58.041666,55.826086,2
4467,2,2015-09-20,40.272727,33.833333,,37.25,37.05303,40.272727,33.833333,2
4468,4,2014-08-07,31.083333,42.652173,,31.083333,36.867753,42.652173,31.083333,2
